"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
60269,3/31/2026 0:00:00,14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051911,0,0,0,0,0,0,0,0,0,0,0,0,633603245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559256799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264000000,701000000,425900000,0,340647702,91780992,12337000,0,1548008704,0,0,110010866,15057569,340530682,969104769,83983404,1812829224,0,0,0,0,0,2318869,0,18068,0,0,0,0,0,728395,0,34647257,0,0,0,0,0,0,0,0,0,0,0,0,0,122248,262296,35,12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273577,0,0,0,0,0,0,0,0,4000000,0,156000000,160000000,0,0,0,0,0,0,0,0,0,1796254,0,53997,0,4247,744,4041372,0,5507408,1086695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312996325,0,0,0,0,0,54846893,0,0,1367843218,7463264231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60275,3/31/2026 0:00:00,14737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704586,0,0,0,0,0,0,0,0,0,0,0,0,253509247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179599165,0,0,37121357,7703513,88656569,193755975,34591570,248358875,0,0,0,0,0,1775842,0,3722,0,0,0,0,0,149548,0,1879572,0,0,0,0,0,0,0,0,0,0,0,0,0,9211,7950,24,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714130,0,92626,0,0,193,1185737,0,442520,44339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126114742,0,0,0,0,0,0,0,0,126114742,1157337726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60279,3/31/2026 0:00:00,14740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12284715,0,0,0,0,0,0,0,0,0,0,0,0,146973624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122699607,0,0,1616660,646775,12562877,2769047,1492852,93268151,0,0,0,0,0,965587,0,42575,0,0,0,0,0,80532,0,82177,0,0,0,0,0,0,0,0,0,0,0,0,0,6861,5786,28,102025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98441,0,4369,0,0,24,158735,0,86311,22467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19380903,0,0,0,0,0,0,0,0,19380903,498774198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60293,3/31/2026 0:00:00,14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218405,0,54,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,10,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60295,3/31/2026 0:00:00,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494824,0,0,0,0,0,0,0,0,0,0,0,0,20346477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432267,0,0,274293,888367,2511234,1034493,555234,0,0,0,0,0,0,237888,0,159,0,0,0,0,0,6107,0,69958,0,0,0,0,0,0,0,0,0,0,0,0,0,669,303,13,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,1,1067,0,6318,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380338,0,0,0,0,0,0,0,0,3380338,43195942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60299,3/31/2026 0:00:00,14758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308662,0,0,0,0,0,0,0,0,0,0,0,0,6935408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68783,0,58,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65212,0,0,0,0,0,0,0,0,65212,7178858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60302,3/31/2026 0:00:00,14759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98323,0,0,0,0,0,0,0,0,0,0,0,0,7448852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90632,0,0,0,0,0,0,0,0,0,0,0,0,0,97191,0,34,0,0,0,0,0,2583,0,24799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,4,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60304,3/31/2026 0:00:00,14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12282239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932340,0,0,0,0,168751,47272,0,0,0,0,0,0,0,164402,0,8668,0,0,0,0,0,4078,0,29091,0,0,0,0,0,0,0,0,0,0,0,0,0,505,199,12,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,0,0,0,0,1,5162,0,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22731135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60307,3/31/2026 0:00:00,14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20920,0,0,0,0,0,0,0,0,0,0,0,0,9190151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6357883,0,0,0,0,1167879,774601,0,3599150,0,0,0,0,0,216675,0,79,0,0,0,0,0,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,148,15,32026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732983,0,0,0,0,0,0,0,0,732983,21384994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60325,3/31/2026 0:00:00,14781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31719582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14464213,0,0,1306,38676,1419158,180909,102443,0,0,0,0,0,0,259651,0,20453,0,0,0,0,0,8693,0,140474,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,369,14,122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126000,0,0,0,0,0,0,0,0,1126000,50338630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60327,3/31/2026 0:00:00,14783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329397,0,0,0,0,0,0,0,0,0,0,0,0,26992492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10272819,0,0,83588,0,1192932,711600,49869,0,0,0,0,0,0,316426,0,209,0,0,0,0,0,8671,0,41296,0,0,0,0,0,0,0,0,0,0,0,0,0,944,433,10,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0,0,3,6655,0,475,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151987,0,0,0,0,0,0,0,0,1151987,60055866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60335,3/31/2026 0:00:00,14789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51600174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894000,0,0,0,18580138,0,0,0,0,0,446830,31335,0,0,0,0,0,0,1016706,0,141,0,0,0,0,0,13360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,440,15,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500,0,1418,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119571,0,0,0,0,0,0,0,0,1119571,81221261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60337,3/31/2026 0:00:00,14790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355691,0,0,0,0,0,0,0,0,0,0,0,0,542653796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,0,0,0,4764026,20468000,0,0,504283291,0,0,3998865,799671,65466010,72038457,1376359,148396085,0,0,0,0,0,2606892,0,9247,0,0,0,0,0,302548,0,5985362,0,0,0,0,0,0,0,0,0,0,0,0,0,17945,10591,29,82025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194652,0,0,0,0,84,379769,0,428730,65790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178243346,0,0,0,0,0,0,0,0,178243346,1846347838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60345,3/31/2026 0:00:00,14798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69994690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30895092,0,0,0,0,7440798,367595,0,10403433,0,0,0,0,0,201848,0,396,0,0,0,0,0,18995,0,448254,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1231,12,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6476355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5647,0,1044,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10527484,0,0,0,0,0,0,0,0,10527484,139626551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60346,3/31/2026 0:00:00,14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41575073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15184622,0,0,74697,7811,1044792,290736,27950,8035297,0,0,0,0,0,48255,0,379,0,0,0,0,0,15761,0,66397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,4,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010279,0,0,0,0,0,0,0,0,1010279,65967286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60363,3/31/2026 0:00:00,14812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115905486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30500000,0,0,0,0,992000,0,0,60065219,0,0,162271,36482,2953530,388076,82798,25509088,0,0,0,0,0,301022,0,594,0,0,0,0,0,29314,0,6795,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,975,8,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269,0,0,0,0,3,6269,0,72033,8706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13989305,0,0,0,0,0,0,0,0,13989305,194604112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60369,3/31/2026 0:00:00,14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306087,0,0,0,0,0,0,0,0,0,0,0,0,25871356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498010,0,0,0,9666383,0,0,2540181,223282,6128560,4211973,879007,3891652,0,0,0,0,0,84033,0,1208,0,0,0,0,0,7867,0,138474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,4,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250000,0,25880367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4022744,0,0,0,0,0,0,0,0,4022744,55466789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60377,3/31/2026 0:00:00,14824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53558,0,0,0,0,0,0,0,0,0,0,0,0,29865854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,5000000,0,8609741,4265586,0,0,23578831,0,0,68861,0,2183805,367494,0,35344205,0,0,0,0,0,490177,0,18028,0,0,0,0,0,11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,631,13,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25324,0,0,0,0,3,25324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12896349,0,0,0,0,0,0,0,0,12896349,125883113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60378,3/31/2026 0:00:00,14825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27226739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7677143,0,0,0,0,5795191,0,0,0,0,0,0,0,0,233987,0,273,0,0,0,0,0,6238,0,41456,0,0,0,0,0,0,0,0,0,0,0,0,0,626,343,11,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5241257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,6,15783,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4461217,0,0,0,0,0,0,0,0,4461217,36237856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60383,3/31/2026 0:00:00,14830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345241,0,0,0,0,0,0,0,0,0,0,0,0,66083718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33575667,0,0,350428,829637,5379482,1349566,1221455,3723940,0,0,0,0,0,348288,0,812,0,0,0,0,0,25696,0,262136,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,1090,22,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15732836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25518,0,8816,0,0,8,49060,0,23131,4311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4323939,0,0,0,0,0,0,0,0,4323939,126589269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60388,3/31/2026 0:00:00,14835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15899226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280507,0,0,0,0,1091609,0,0,0,0,0,0,0,0,1041881,0,78,0,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,77,9,92025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691921,0,0,0,0,0,0,0,0,691921,28176526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60389,3/31/2026 0:00:00,14836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13119761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344132,0,0,0,0,932559,51779,0,0,0,0,0,0,0,123177,0,84,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,132,11,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9401,0,2579,0,0,6,14955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292080,0,0,0,0,0,0,0,0,292080,19803572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
