"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
68181,3/31/2026 0:00:00,24587,0,0,0,0,0,0,1696794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576516,0,0,0,0,879722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,236,0,0,0,0,0,0,47
68186,3/31/2026 0:00:00,3707,0,0,0,0,0,0,153272790,0,0,0,0,0,0,0,106138621,0,0,0,0,0,0,0,0,0,54558532,0,0,0,0,29627716,0,0,4726229,341584485,0,0,0,0,47819129,304,0,0,3,0,0,44,0,126,0,218,0,218,83,0,36,0,86,304,1575,4105,16,0,0,0,0,0,1133
68187,3/31/2026 0:00:00,21514,0,0,0,0,0,0,464402093,0,0,0,0,0,0,0,1409027161,0,0,0,0,0,0,0,0,0,3795874,0,0,0,0,49134,0,0,113289414,2200684102,0,0,0,0,213916300,160,4,0,15,0,0,12,0,34,1,126,1,127,19,3,80,0,37,164,6563,7567,0,0,0,0,0,0,11052
68190,3/31/2026 0:00:00,26240,0,0,0,0,0,0,884920,0,0,0,0,0,0,0,766967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54613,0,0,158997,2325178,0,0,0,0,459681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,0,0,0,0,0,0,50
68196,3/31/2026 0:00:00,22263,0,0,0,0,0,0,47500213,0,0,0,0,0,0,0,62670199,0,0,0,0,0,0,0,0,0,2381845,0,0,0,0,19787450,0,0,0,156374725,0,0,0,0,26416863,317,3,0,92,0,0,64,3,78,0,187,3,190,38,0,32,0,130,320,2000,1959,0,0,0,0,0,0,964
68203,3/31/2026 0:00:00,22223,0,0,0,0,0,0,432556189,0,0,0,0,0,0,0,883288280,0,0,0,0,0,0,0,0,0,147403633,0,0,0,0,0,0,0,81293457,1634206507,0,0,0,0,237068581,5025,418,608,2907,0,0,249,1,221,10,704,17,721,780,353,164,5,4722,5443,8477,7731,0,64,26,1,48,139,20491
68204,3/31/2026 0:00:00,22233,0,0,0,0,0,0,20359424,0,0,0,0,0,0,0,7789600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311576,0,0,0,28460600,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,26,262,0,0,0,0,0,0,9559
68205,3/31/2026 0:00:00,22224,0,0,0,0,0,0,8335160,0,0,0,0,0,0,0,4742865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13575358,0,0,0,0,497333,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,138,122,0,0,0,0,0,0,95
68210,3/31/2026 0:00:00,1562,0,0,0,0,0,0,63148165,0,0,0,0,0,0,0,7477603,0,0,0,0,0,0,0,0,0,13964344,0,0,0,0,1239172,0,0,8027000,88241697,0,0,0,0,8349757,327,0,0,0,0,0,91,0,51,0,231,0,231,96,0,83,0,96,327,1025,1543,29,0,0,0,0,0,725
68215,3/31/2026 0:00:00,12663,0,0,0,0,0,0,45244209,0,0,0,0,0,0,0,49646440,0,0,0,0,0,0,0,0,0,6191437,0,0,0,0,0,0,0,1941353,109978916,0,0,0,0,13146914,162,18,1,0,0,0,43,1,25,10,156,18,173,5,0,82,4,7,180,1269,1733,0,5,0,0,0,5,806
68222,3/31/2026 0:00:00,22277,0,0,0,0,0,0,5410772,0,0,0,0,0,0,0,1583540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405347,0,0,0,7637378,0,0,0,0,237719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,0,53
68223,3/31/2026 0:00:00,3806,0,0,0,0,0,0,71269609,0,0,0,0,0,0,0,167558194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8797530,263424760,0,0,0,0,15799427,6,1,0,0,0,0,1,0,3,1,6,1,7,0,0,2,0,0,7,707,1836,0,0,0,0,0,0,5218
68224,3/31/2026 0:00:00,4416,0,0,0,0,0,0,27983,0,0,0,0,0,0,0,473749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405017,0,0,1727259,3123832,0,0,0,0,489824,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,40,11,0,0,0,0,0,0,293
68225,3/31/2026 0:00:00,731,0,0,0,0,0,0,31381567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21455373,0,0,0,0,63963,0,0,371825,33947146,0,0,0,0,2129791,237,4,0,2,0,0,68,0,62,4,174,4,178,59,0,29,0,63,241,898,2108,0,3,2,0,0,5,614
68226,3/31/2026 0:00:00,1580,0,0,0,0,0,0,1652015,0,0,0,0,0,0,0,52115952,0,0,0,0,0,0,0,0,0,69833,0,0,0,0,182717,0,0,0,63318636,0,0,0,0,9367952,0,8,0,0,0,0,0,0,0,7,0,8,8,0,0,0,0,0,8,681,164,0,0,0,0,0,0,642
68227,3/31/2026 0:00:00,12314,0,0,0,0,0,0,14412169,0,0,0,0,0,0,0,8322879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054800,0,0,816492,34992440,0,0,0,0,10386100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,740,0,0,0,0,0,0,48
68228,3/31/2026 0:00:00,2642,0,0,0,0,0,0,67380195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933835,0,0,0,0,6903237,0,0,0,118811989,0,0,0,0,44528557,125,23,0,1,0,0,26,2,33,13,79,19,97,44,4,0,3,51,148,1263,1684,62,7,1,1,0,9,1466
68229,3/31/2026 0:00:00,22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,0,0,0,0,110
68231,3/31/2026 0:00:00,22273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,400
68239,3/31/2026 0:00:00,4185,0,0,0,0,0,0,30829309,0,0,0,0,0,0,0,266823635,0,0,0,0,0,0,0,0,0,44187658,0,0,0,0,6629706,0,0,15608078,349473504,0,0,0,0,29582776,649,0,3,5,0,0,204,0,196,0,489,0,489,147,0,24,0,160,649,1719,1298,12,12,5,0,0,17,6074
68240,3/31/2026 0:00:00,928,0,0,0,0,0,0,1447194,0,0,0,0,0,0,0,6334760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22989,0,0,0,12720554,0,0,0,0,4915611,0,136,0,0,0,0,0,15,0,57,0,72,72,0,64,0,0,64,136,431,65,0,0,0,0,0,0,469
68241,3/31/2026 0:00:00,2397,0,0,0,0,0,0,56068250,0,0,0,0,0,0,0,150557893,0,0,0,0,0,0,0,0,0,6324977,0,0,0,0,0,0,0,8139633,264821752,0,0,0,0,50055976,315,0,33,61,0,0,55,0,36,0,154,0,154,67,0,60,0,161,315,2279,2680,2,1,0,0,0,1,62
68242,3/31/2026 0:00:00,7846,0,0,0,0,0,0,4389860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136001,0,0,0,6589911,0,0,0,0,2064050,1,69,0,0,0,0,0,0,1,68,1,69,69,0,0,0,0,0,70,265,147,0,0,0,0,0,0,384
68244,3/31/2026 0:00:00,1131,0,0,0,0,0,0,15212284,0,0,0,0,0,0,0,46711198,0,0,0,0,0,0,0,0,0,51545,0,0,0,0,7316151,0,0,0,70300069,0,0,0,0,1060436,83,68,0,0,0,0,8,3,11,10,61,17,77,22,28,42,2,73,151,634,951,11,0,0,1,23,24,654
68248,3/31/2026 0:00:00,2000,0,0,0,0,0,0,72796077,0,0,0,0,0,0,0,153170160,0,0,0,0,0,0,0,0,0,54692972,0,0,0,0,45861279,0,0,9968312,336028882,0,0,0,0,54233054,258,0,1,2,0,0,68,0,89,0,202,0,202,53,0,22,0,56,258,1431,2704,0,0,0,0,0,0,489
68251,3/31/2026 0:00:00,5673,0,0,0,0,0,0,75008059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692927,0,0,0,0,38338516,0,0,0,130777312,0,0,0,0,17430737,49,8,0,0,0,0,7,0,39,7,49,8,57,0,0,3,1,0,57,1885,1275,10,0,0,0,0,0,1133
68253,3/31/2026 0:00:00,22235,0,0,0,0,0,0,7949776,0,0,0,0,0,0,0,14811498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797033,0,0,3300270,29586178,0,0,0,0,2727601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,223,312,0,0,0,0,0,348
68254,3/31/2026 0:00:00,22238,0,0,0,0,0,0,1027100,0,0,0,0,0,0,0,1711537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,3324723,0,0,0,0,585476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,238,0,0,0,0,0,0,101
68255,3/31/2026 0:00:00,22295,0,0,0,0,0,0,1681733,0,0,0,0,0,0,0,6032784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2332664,0,0,0,11707363,0,0,0,0,1660182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,99,80,0,0,0,0,0,0,115
68256,3/31/2026 0:00:00,1451,0,0,0,0,0,0,74517965,0,0,0,0,0,0,0,61347091,0,0,0,0,0,0,0,0,0,1765696,0,0,0,0,4539807,0,0,0,173737639,0,0,0,0,33332776,205,67,2,45,0,0,74,28,51,25,145,67,210,13,0,18,13,60,272,616,3969,0,0,0,0,0,0,715
68257,3/31/2026 0:00:00,1056,0,0,0,0,0,0,10273736,0,0,0,0,0,0,0,9040781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013333,0,0,0,24795202,0,0,0,0,4467352,7,1,0,0,0,0,2,0,5,0,7,1,8,0,0,0,0,0,8,707,442,0,0,0,0,0,0,461
68259,3/31/2026 0:00:00,5313,0,0,0,0,0,0,298345419,0,0,0,0,0,0,0,148955266,0,0,0,0,0,0,0,0,0,132494015,0,0,0,0,2265257,0,0,526760,473726779,0,0,0,0,23634077,1865,5,49,833,0,0,146,1,160,3,363,5,368,620,0,29,0,1502,1870,4649,5578,10,7,0,0,0,7,1724
68266,3/31/2026 0:00:00,11695,0,0,0,0,0,0,2783187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287325,0,0,0,3135576,0,0,0,0,65064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,154,16,0,0,0,0,0,14
68271,3/31/2026 0:00:00,22229,0,0,0,0,0,0,255019593,0,0,0,0,0,0,0,455189619,0,0,0,0,0,0,0,0,0,4896318,0,0,0,0,457552,0,0,9909480,889475758,0,0,0,0,168899514,454,1,2,32,0,0,108,0,75,1,304,1,305,116,0,119,0,150,455,3703,5068,5,0,0,0,0,0,32759
68273,3/31/2026 0:00:00,22232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
68274,3/31/2026 0:00:00,6968,0,0,0,0,0,0,23094870,0,0,0,0,0,0,0,2242493,0,0,0,0,0,0,0,0,0,618645,0,0,0,0,1015372,0,0,0,28071069,0,0,0,0,1718334,25,47,0,0,0,0,0,6,9,21,25,47,72,0,0,16,20,0,72,49,628,0,0,0,0,0,0,114
68278,3/31/2026 0:00:00,4138,0,0,0,0,0,0,242627239,0,0,0,0,0,0,0,750655999,0,0,0,0,0,0,0,0,0,137189541,0,0,0,0,26228474,0,0,41949621,1177022121,0,0,0,0,115560788,1835,6,11,415,0,0,272,2,324,0,894,5,899,503,1,170,3,942,1841,5384,7278,0,50,12,0,0,62,4204
68280,3/31/2026 0:00:00,22239,0,0,0,0,0,0,4451183,0,0,0,0,0,0,0,502142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697211,0,0,2190,5751749,0,0,0,0,99023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,30,0,0,0,0,0,0,70
68283,3/31/2026 0:00:00,22240,0,0,0,0,0,0,7965695,0,0,0,0,0,0,0,9874218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262713,0,0,0,19843572,0,0,0,0,740946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,208,0,0,0,0,0,0,358
68284,3/31/2026 0:00:00,22225,0,0,0,0,0,0,5699097,0,0,0,0,0,0,0,734441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6433538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,88,0,0,0,0,0,0,229
68286,3/31/2026 0:00:00,4174,0,0,0,0,0,0,760892,0,0,0,0,0,0,0,2232405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153152,0,0,0,3840049,0,0,0,0,693600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,0,0,0,0,0,0,52
68287,3/31/2026 0:00:00,1850,0,0,0,0,0,0,180190417,0,0,0,0,0,0,0,174463893,0,0,0,0,0,0,0,0,0,37627160,0,0,0,0,19791217,0,0,5326442,443698259,0,0,0,0,63926290,1257,7,6,754,0,0,107,0,154,4,349,7,356,148,0,72,2,908,1264,6052,4075,18,2,0,0,0,2,2317
68291,3/31/2026 0:00:00,26309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89050,89050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
68293,3/31/2026 0:00:00,22322,0,0,0,0,0,0,7042103,0,0,0,0,0,0,0,3915038,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,773226,0,0,0,12897544,0,0,0,0,1167177,5,0,0,0,0,0,2,0,2,0,4,0,4,1,0,0,0,1,5,137,110,0,0,0,0,0,0,570
68295,3/31/2026 0:00:00,2496,0,0,0,0,0,0,12493545,0,0,0,0,0,0,0,5316671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899615,0,0,6700,21137257,0,0,0,0,420726,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,24,1019,0,0,0,0,0,0,778
68296,3/31/2026 0:00:00,2921,0,0,0,0,0,0,7803792,0,0,0,0,0,0,0,4812782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375179,16792224,0,0,0,0,3800471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,272,0,0,0,0,0,0,45
68297,3/31/2026 0:00:00,1702,0,0,0,0,0,0,2185115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335842,0,0,0,2520957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,0,0,0,0,0,0,9
68298,3/31/2026 0:00:00,22226,0,0,0,0,0,0,43285482,0,0,0,0,0,0,0,62933726,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,23757669,135804236,0,0,0,0,5827359,57,5,0,0,0,0,5,1,31,3,57,5,62,0,0,21,1,0,62,717,861,0,0,0,0,0,0,419
68300,3/31/2026 0:00:00,6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142096,2816960,0,0,0,0,716938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,291
68301,3/31/2026 0:00:00,1792,0,0,0,0,0,0,49943989,0,0,0,0,0,0,0,17469023,0,0,0,0,0,0,0,0,0,16614146,0,0,0,0,11318587,0,0,834229,124365776,0,0,0,0,44799948,617,2,0,13,0,0,152,1,278,0,520,2,522,80,0,0,1,97,619,1783,1491,0,3,4,0,0,7,2266
68302,3/31/2026 0:00:00,8580,0,0,0,0,0,0,10726935,0,0,0,0,0,0,0,60223429,0,0,0,0,0,0,0,0,0,31378322,0,0,0,0,0,0,0,6313986,113614615,0,0,0,0,36350265,792,4,1,111,0,0,140,1,101,0,408,4,412,214,0,12,0,384,796,1928,557,0,115,58,0,0,173,1619
68305,3/31/2026 0:00:00,22280,0,0,0,0,0,0,403885,0,0,0,0,0,0,0,3147743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55766,3619271,0,0,0,0,11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,0,0,0,0,0,0,247
68315,3/31/2026 0:00:00,22333,0,0,0,0,0,0,46116025,0,0,0,0,0,0,0,106866858,0,0,0,0,0,0,0,0,0,346929,0,0,0,0,0,0,0,7618160,174508916,0,0,0,0,13907873,147,17,0,1,0,0,22,2,34,5,124,17,141,22,0,67,0,26,164,748,987,0,0,0,0,0,0,2602
68316,3/31/2026 0:00:00,14113,0,0,0,0,0,0,3307181,0,0,0,0,0,0,0,6515720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589154,10412055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,149,0,0,0,0,0,0,48
68321,3/31/2026 0:00:00,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283081,0,0,0,3586049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,68,0,0,0,0,0,0,747
68322,3/31/2026 0:00:00,4182,0,0,0,0,0,0,67543923,0,0,0,0,0,0,0,41962182,0,0,0,0,0,0,0,0,0,4963653,0,0,0,0,2995000,0,0,7706317,121077941,0,0,0,0,870519,142,5,0,0,0,0,27,1,30,4,133,5,138,9,0,73,0,9,147,3520,1880,13,2,0,0,0,2,2838
68324,3/31/2026 0:00:00,2344,0,0,0,0,0,0,6581178,0,0,0,0,0,0,0,5372905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19902,0,0,0,11973985,0,0,0,0,0,11,28,0,0,0,0,1,0,0,0,1,28,29,10,0,0,28,10,39,1564,429,0,0,0,0,0,0,225
68328,3/31/2026 0:00:00,23716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641547,0,0,0,0,0,0,0,0,0,10611352,0,0,0,0,0,0,0,1131174,1772721,0,0,0,0,0,578,0,0,7,0,0,12,0,6,0,34,0,34,537,0,0,0,544,578,0,0,1,16,0,0,0,16,382
68331,3/31/2026 0:00:00,22324,0,0,0,0,0,0,723693,0,0,0,0,0,0,0,1969509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9244,0,0,65247,3469390,0,0,0,0,701697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,0,0,0,0,0,0,332
68332,3/31/2026 0:00:00,1924,0,0,0,0,0,0,745953,0,0,0,0,0,0,0,353369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4595,0,0,233694,2073251,0,0,0,0,735640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,50,0,0,0,0,0,0,76
68343,3/31/2026 0:00:00,7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,0,0,0,0,0,0,7
68349,3/31/2026 0:00:00,3546,0,0,0,0,0,0,27119786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398457,0,0,2531087,34143001,0,0,0,0,4093671,5,7,0,0,0,0,0,0,5,0,5,6,11,0,1,0,6,1,12,309,552,0,0,0,0,0,0,633
68353,3/31/2026 0:00:00,14223,0,0,0,0,0,0,67025552,0,0,0,0,0,0,0,108994780,0,0,0,0,0,0,0,0,0,25405728,0,0,0,0,7680132,0,0,0,197411021,0,0,0,0,13710557,166,0,4,4,0,0,44,0,46,0,130,0,130,28,0,36,0,36,166,1810,2290,0,0,0,0,0,0,13176
68354,3/31/2026 0:00:00,1062,0,0,0,0,0,0,1393417,0,0,0,0,0,0,0,3312770,0,0,0,0,0,0,0,0,0,134782,0,0,0,0,33632,0,0,290434,6126204,0,0,0,0,1095951,37,73,0,0,0,0,2,8,26,64,33,73,140,4,0,5,1,16,110,168,106,0,0,0,0,0,0,212
68356,3/31/2026 0:00:00,2136,0,0,0,0,0,0,1935917,0,0,0,0,0,0,0,7241739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644045,0,0,0,14856701,0,0,0,0,5035000,3,6,0,0,0,0,0,0,0,6,0,6,6,3,0,0,0,3,9,52,114,0,0,0,0,0,0,68
68358,3/31/2026 0:00:00,5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207001,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,257146,0,0,119482,3263694,0,0,0,0,1680065,27,2,0,0,0,0,0,0,16,2,17,2,19,10,0,0,0,10,29,86,27,2,0,0,0,0,0,55
68359,3/31/2026 0:00:00,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125292024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2930181,0,0,0,138445128,0,0,0,0,10222923,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,354,903,0,0,0,0,0,0,2497
68361,3/31/2026 0:00:00,13251,0,0,0,0,0,0,1238308,0,0,0,0,0,0,0,3698341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948314,0,0,0,0,11665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,91,36,0,0,0,0,0,212
68366,3/31/2026 0:00:00,1796,0,0,0,0,0,0,128026737,0,0,0,0,0,0,0,434025247,0,0,0,0,0,0,0,0,0,983537,0,0,0,0,0,0,0,2929704,564981688,0,0,0,0,0,288,7,0,13,0,0,68,2,67,5,268,7,276,7,0,133,0,20,295,3698,3364,0,0,0,0,0,0,11660
68369,3/31/2026 0:00:00,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6790057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3539,0,0,0,10388119,0,0,0,0,3594523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,24,0,0,0,0,0,0,212
68371,3/31/2026 0:00:00,2505,0,0,0,0,0,0,2513804,0,0,0,0,0,0,0,4100225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14184,0,0,304571,6965933,0,0,0,0,33149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,302,0,0,0,0,0,0,27
68373,3/31/2026 0:00:00,9740,0,0,0,0,0,0,172030736,0,0,0,0,0,0,0,142513576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787953,0,0,15471111,333803376,0,0,0,0,0,109,16,0,0,0,0,0,1,48,1,109,16,125,0,0,61,6,0,125,1666,2312,0,0,0,8,0,8,343
68374,3/31/2026 0:00:00,6209,0,0,0,0,0,0,12114555,0,0,0,0,0,0,0,29505998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415798,0,0,1770394,74192503,0,0,0,0,30385758,23,0,0,0,0,0,17,0,5,0,22,0,22,1,0,0,0,1,23,1975,740,0,0,0,0,0,0,5047
68376,3/31/2026 0:00:00,269,0,0,0,0,0,0,22665794,0,0,0,0,0,0,0,47450272,0,0,0,0,0,0,0,0,0,9371177,0,0,0,0,5540952,0,0,9850477,120401537,0,0,0,0,34894042,516,0,0,280,0,0,14,0,21,0,79,0,142,157,0,36,0,545,516,648,758,0,0,0,0,0,0,3458
68377,3/31/2026 0:00:00,2479,0,0,0,0,0,0,116553552,0,0,0,0,0,0,0,43175073,0,0,0,0,0,0,0,0,0,102731,0,0,0,0,8412183,0,0,0,176322746,0,0,0,0,8181938,176,41,0,0,0,0,19,1,50,17,175,41,216,1,0,106,23,1,217,506,994,4,0,0,0,0,0,278
68383,3/31/2026 0:00:00,7008,0,0,0,0,0,0,694319737,0,0,0,0,0,0,0,24655280,0,0,0,0,0,0,0,0,0,18352900,0,0,0,0,19328981,0,0,10829650,778375192,0,0,0,0,29241544,120,14,9,7,0,0,26,2,36,3,78,5,84,26,9,15,0,51,134,1818,4407,1,1,0,0,0,1,55663
68386,3/31/2026 0:00:00,1393,0,0,0,0,0,0,7193809,0,0,0,0,0,0,0,18068387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658805,0,0,459112,27155422,0,0,0,0,775309,31,0,3,0,0,0,5,0,0,0,5,0,5,23,0,0,0,26,31,116,315,0,0,0,0,0,0,2038
68389,3/31/2026 0:00:00,26331,0,0,0,0,0,0,5760839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92218,0,0,0,5853057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,221,0,0,0,0,0,0,197
68391,3/31/2026 0:00:00,90,0,0,0,0,0,0,44085567,0,0,0,0,0,0,0,177234267,0,0,0,0,0,0,0,0,0,39593356,0,0,0,0,22134239,0,0,23368805,337772389,0,0,0,0,70949511,566,38,12,15,0,0,170,21,93,13,321,38,359,218,0,33,1,245,604,5232,1728,19,2,0,0,0,2,8257
68394,3/31/2026 0:00:00,7361,0,0,0,0,0,0,426323043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743164,0,0,0,0,41520556,0,0,0,467843599,0,0,0,0,0,112,59,0,1,1,0,17,2,84,32,106,36,142,5,22,5,2,29,171,1208,2462,0,0,0,0,0,0,3592
68395,3/31/2026 0:00:00,4143,0,0,0,0,0,0,22791973,0,0,0,0,0,0,0,3028484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996583,0,0,0,32397098,0,0,0,0,4580058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,517,1069,12,0,0,0,0,0,1541
