"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
10684,3/31/2026 0:00:00,5212,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347324,1347324,1347324,7490000,500000,0,0,0,7990000,1347324,0,0,0,0,0,0,0,62315,62315,7490000,500000,0,1347324,62315,9399639,0,0,0,0,0,1486627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22758311,551834,0,0,551834,0,0,0,1132305,22177840,0,22177840,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,3/31/2026 0:00:00,5213,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036733,4477466,0,0,5036733,4477466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5036733,4477466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489000,2990000,0,0,0,7479000,0,0,0,4477466,58235,384611,0,0,0,442846,4712671,3374611,4130663,181367,0,12399312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13822370,555495,0,0,555495,0,0,0,1322606,13055259,0,13055259,0,0,0,0,0,0,0,0,0,0,0,0,0
10690,3/31/2026 0:00:00,5215,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8549000,8549000,0,8549000,8549000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8549000,0,46592,0,0,0,0,46592,4345592,3750000,500000,0,0,8595592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2757175,47962,0,0,47962,0,0,0,146668,2658469,0,2658469,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,3/31/2026 0:00:00,5217,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352803,6238000,496000,0,0,11086803,0,0,0,0,0,0,0,0,221589,221589,4352803,6238000,496000,0,221589,11308392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3598484,147267,0,0,147267,0,0,0,324144,3421607,0,3421607,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,3/31/2026 0:00:00,5218,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545828,0,0,205720444,0,304635635,0,0,0,0,0,0,0,0,41500000,0,0,13534094,12877160,0,0,19838263,19430405,8660090,8796803,149255135,133328942,8660090,8796803,169093398,152759347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463519,4372586,0,0,0,0,0,0,0,0,0,0,4463519,4372586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958401,939325,0,0,3996000,3991110,0,0,0,0,8660090,192045412,174939528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,8733000,0,0,0,12233000,0,0,174939528,8660090,3406700,0,0,0,0,3406700,69243818,51708739,36590984,37928781,3766996,199239318,0,0,0,0,6660000,1679161,0,0,31938,0,0,0,0,0,0,0,3635874,0,0,0,218677,0,0,0,147732405,9630213,0,0,9630213,0,0,0,19452076,137910542,0,137910542,0,0,0,0,0,0,0,0,0,0,0,0,0
10699,3/31/2026 0:00:00,5219,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117812100,0,61851428,0,0,0,0,0,0,0,0,0,0,0,17400984,17319325,0,0,19354049,18419712,0,0,111654554,107178471,0,0,131008603,125598183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620670,1565267,0,0,12441251,12438952,0,0,0,0,0,162471508,156921727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156921727,0,0,0,0,0,1175000,1175000,20434397,40226731,67671934,23737730,6025935,158096727,0,0,1089,1089,0,0,0,0,13593184,12141770,0,0,0,0,0,0,0,0,0,0,6059234,0,0,0,42937771,1706145,0,0,1706145,0,0,0,3234177,41409739,0,41409739,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,3/31/2026 0:00:00,5222,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498000,0,0,0,0,498000,0,0,0,0,0,0,0,0,62621,62621,498000,0,0,0,62621,560621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784935,67882,0,0,67882,0,0,0,112609,1740208,0,1740208,0,0,0,0,0,0,0,0,0,0,0,0,0
10706,3/31/2026 0:00:00,5223,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9780872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43319525,34857431,0,0,43319525,34857431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241000,2251446,0,0,0,0,0,45560525,37108877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37108877,0,90700,0,0,5059235,0,5149935,745603,4613608,2722673,24207615,9969313,42258812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17270663,434306,0,0,434306,0,0,0,1428076,16276893,0,16276893,0,0,0,0,0,0,0,0,0,0,0,0,0
10709,3/31/2026 0:00:00,5225,Subm,0,0,0,47399716,0,0,0,0,0,0,0,0,0,0,0,0,0,874722876,0,906527729,0,0,0,8887953,0,0,0,0,30000000,0,0,0,0,25000000,24525731,0,0,46473901,42470766,256685970,267122216,71473901,66996497,256685970,267122216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035220,1029402,0,0,16220282,16309582,71473901,273941472,284461200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42062542,622122,9820692,52505356,52505356,198969,0,0,0,0,198969,52505356,0,284461200,71473901,5510600,4688933,1958997,0,243218,12401748,35000888,53861653,88864851,103977630,139336152,421041174,0,0,25366,25366,0,1272815,0,0,18149254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390021054,31966577,0,0,31966577,0,0,0,31244098,390743533,0,390743533,0,123927257,114374374,9357116,195767,0,408440457,135570488,203209011,0,17155602,52505356,0
10720,3/31/2026 0:00:00,5230,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476000,5437000,5930000,0,0,13843000,0,0,0,0,0,0,0,0,61812,61812,2476000,5437000,5930000,0,61812,13904812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596177,47918,0,0,47918,0,0,0,176241,2467854,0,2467854,0,0,0,0,0,0,0,0,0,0,0,0,0
10729,3/31/2026 0:00:00,5236,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25215,0,0,0,0,25215,0,0,0,0,0,0,0,0,0,0,25215,0,0,0,0,25215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341266,10983,0,0,10983,0,0,0,40980,1311269,0,1311269,0,0,0,0,0,0,0,0,0,0,0,0,0
10739,3/31/2026 0:00:00,5244,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299666,0,0,0,0,2299666,0,0,0,0,0,2248,0,0,0,2248,2299666,2248,0,0,0,2301914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884260,32827,0,0,32827,0,0,0,50993,1866094,0,1866094,0,0,0,0,0,0,0,0,0,0,0,0,0
10741,3/31/2026 0:00:00,5246,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996005,1996005,0,0,1996005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996005,0,0,0,0,0,0,174000,795000,1027005,0,0,1996005,-503,0,0,-503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274129,4399,0,0,4399,0,0,0,19566,1258962,0,1258962,0,0,0,0,0,0,0,0,0,0,0,0,0
10746,3/31/2026 0:00:00,5249,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,950000,600000,0,0,2150000,0,0,0,0,0,3235,0,0,0,3235,600000,953235,600000,0,0,2153235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697376,6606,0,0,6606,0,0,0,35717,668265,0,668265,0,0,0,0,0,0,0,0,0,0,0,0,0
10754,3/31/2026 0:00:00,5253,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124347972,0,0,338278442,0,338278442,0,0,0,112718175,0,0,0,0,60159758,0,0,0,0,0,0,0,0,0,0,697180892,647094160,0,0,697180892,647094160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79271619,72414066,0,0,0,0,0,0,954,954,0,0,79272573,72415020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11501698,11673914,0,787955163,731183094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010457,149379,267371,5427207,5427207,0,0,0,0,0,0,5427208,0,731183094,0,50000000,4171100,0,0,900000,55071100,263855203,68268343,233761785,219885614,5910457,791681402,0,0,0,0,0,19488715,0,0,12998892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252959934,5617003,0,0,5617003,0,0,0,14753346,243823591,0,243823591,0,0,0,0,0,0,0,0,0,0,0,0,0
10756,3/31/2026 0:00:00,5255,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725067,1743000,0,0,0,0,0,1725067,1743000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749000,1750000,0,0,0,4499000,0,0,1743000,0,0,0,0,0,80127,80127,4492000,1750000,0,0,80127,6322127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773970,229928,0,0,229928,0,0,0,168436,1835462,0,1835462,0,0,0,0,0,0,0,0,0,0,0,0,0
10763,3/31/2026 0:00:00,5260,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998000,3000000,750000,0,0,6748000,0,0,0,0,0,0,0,0,0,0,2998000,3000000,750000,0,0,6748000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038434,13587,0,0,13587,0,0,0,121328,930693,0,930693,0,0,0,0,0,0,0,0,0,0,0,0,0
10772,3/31/2026 0:00:00,5266,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5069000,3475000,0,0,0,8544000,0,0,0,0,27088,0,0,0,0,27088,5096088,3475000,0,0,0,8571088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134990,104003,0,0,104003,0,0,0,223122,4015871,0,4015871,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,3/31/2026 0:00:00,5267,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,812,0,0,0,0,812,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358140,3410,0,0,3410,0,0,0,5475,356075,0,356075,0,0,0,0,0,0,0,0,0,0,0,0,0
10778,3/31/2026 0:00:00,5270,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,453,453,100000,0,0,0,453,100453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90043,1318,0,0,1318,0,0,0,3839,87522,0,87522,0,0,0,0,0,0,0,0,0,0,0,0,0
10794,3/31/2026 0:00:00,5278,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41252238,0,0,0,0,0,500000,0,0,0,0,0,506324,503845,0,0,20030219,19739588,0,0,0,0,0,0,20030219,19739588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20536543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58106000,3972000,0,0,0,62078000,0,0,0,20536543,594110,0,0,0,0,594110,63452336,9070756,4767210,4322879,1595472,83208653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129580,0,1284000,0,0,0,0,0,0,0,55504150,1428764,0,0,1428764,0,0,0,4621393,52311521,0,52311521,0,115175040,115175040,0,0,0,20536543,20536543,0,0,0,0,0
10799,3/31/2026 0:00:00,5282,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14113000,14113000,0,0,0,0,0,0,14113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248000,0,0,0,248000,0,0,0,14113000,0,0,15285,0,15648,30933,5705000,5947000,2724285,0,15648,14391933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9204465,50000,0,0,50000,0,0,0,290803,8963662,0,8963662,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,3/31/2026 0:00:00,5283,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493453,2468555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12999482,12628028,0,0,0,0,0,0,12999482,12628028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15492935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22321000,15577000,3720000,248000,0,41866000,0,0,0,15492935,0,334772,0,0,0,334772,28820483,19411772,8219998,1241454,0,57693707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21560086,273325,0,0,273325,0,0,0,993020,20840391,0,20840391,0,0,0,0,0,0,0,0,0,0,0,0,0
10803,3/31/2026 0:00:00,5285,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169757,22226,0,0,22226,0,0,0,2282,189701,0,189701,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,3/31/2026 0:00:00,5298,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1996108,0,0,101638114,97382205,0,0,103638114,99378313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103638114,99378313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7727989,0,7727989,7727989,52674000,0,0,0,0,52674000,7727989,0,99378313,0,0,0,0,0,474984,474984,70514918,8228818,68322639,12713927,474984,160255286,0,0,0,0,0,0,0,0,12302992,2604857,0,0,0,0,1810464,0,0,0,0,0,0,0,0,0,44027331,5417755,0,0,5417755,0,0,0,3294057,46151029,0,46151029,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,3/31/2026 0:00:00,5315,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745000,2800000,0,0,0,4545000,0,0,0,0,17788,0,0,0,0,17788,1762788,2800000,0,0,0,4562788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284703,20757,0,0,20757,0,0,0,78282,1227178,0,1227178,0,0,0,0,0,0,0,0,0,0,0,0,0
