"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
8344,3/31/2026 0:00:00,3908,Subm,9688000,0,21840664,12107335,0,160415,0,0,0,0,0,4430454,0,651,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45117,4404,36361,15667,15256,71688,7,402,10435,0,4804,24159,5041,0,0,29200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39400,26088,0,132734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726801,0,0,0,0,0,0,0,0,0,0,0
8349,3/31/2026 0:00:00,3910,Subm,7856000,0,19503951,35218955,0,301600,0,0,0,0,0,522578,3054349,20672,6467,4160,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10122,0,0,7279,5364,12803,3281,0,21448,4,0,0,0,0,1832,11720,0,0,13552,2,0,0,0,95051,0,95051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17318,0,0,171727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841815,0,0,0,0,0,0,0,0,0,1,6379
8367,3/31/2026 0:00:00,3918,Subm,19718000,0,37769622,0,46800,101463,0,0,0,0,0,2309588,215812,2917,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,3491,0,0,3491,2,0,0,0,5812,0,0,0,0,0,0,64485,60961,4113,0,2225,67299,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61974,67299,0,27710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,14247955,0,0,0,0,49,589706,0,918893,0,0,0,0,0,0,0,0,0,9,141257
8413,3/31/2026 0:00:00,3940,Subm,25640000,0,28126945,0,0,26564,0,0,0,0,0,268724,0,20894,8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9477,0,0,31712,9567,0,0,0,9567,6,0,14778,0,19450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33822,0,0,24345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412177,0,0,0,0,0,0,0,0,0,0,0
8418,3/31/2026 0:00:00,3943,Subm,30115000,0,32975193,0,2945000,3206905,0,0,0,0,0,295003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362,0,0,34579,13000,0,2867,0,15867,4,52557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404818,0,0,0,0,0,0,0,0,0,0,0
8428,3/31/2026 0:00:00,3949,Subm,0,0,20100529,499044,684959,926434,0,0,40763,59537,644286,12758095,1501,5661,817,9335,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17256,0,0,7157,7219,0,0,0,7219,3,0,18309,0,288214,81499,58815,56796,41544,238654,16,1412326,0,0,0,0,0,0,139999,129173,0,0,0,129173,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253456,0,13243,341273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2682388,0,0,0,0,0,0,0,0,0,0,0
8433,3/31/2026 0:00:00,3952,Subm,18089000,0,27263372,7497354,0,510114,0,0,0,0,0,228823,0,22564,10179,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731,0,0,19562,6681,11064,1492,440,19677,13,0,63494,0,4216,12047,0,25459,0,37506,2,186034,0,0,111892,0,111892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82953,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534712,0,0,0,0,0,0,0,0,0,0,0
8435,3/31/2026 0:00:00,3953,Subm,18715000,0,31191311,11778190,0,156313,0,0,0,0,0,2232876,0,34817,0,0,0,0,0,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7167,0,38181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,8490635,0,0,0,0,0,0,0,884662,0,0,0,0,0,0,0,0,0,0,0
8442,3/31/2026 0:00:00,3957,WISE,29692000,0,36180364,8785658,213759,470206,0,0,40976,0,0,5879033,497751,13490,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5199,0,0,49113,19716,18755,0,200,38671,11,0,82263,0,14313,0,82,0,0,82,1,233581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107178,4439,0,23131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19280,0,0,0,0,0,0,0,689806,0,0,0,0,0,0,0,0,0,0,0
8445,3/31/2026 0:00:00,3959,Subm,2500000,0,17827781,590532,0,2015843,0,0,60277,0,0,4359591,0,99819,31795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45166,33607,120628,52713,0,206948,68,0,40174,0,0,0,3520,0,0,3520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73781,0,0,110398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619182,0,0,0,0,0,0,0,0,0,0,0
8474,3/31/2026 0:00:00,3973,Subm,1648000,0,2326358,0,0,93523,0,0,0,0,0,55899,0,7457,485,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,6984,0,2365,2113,0,4478,4,0,6620,0,8274,0,13059,0,0,13059,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349,0,0,126468,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142758,0,0,0,0,0,0,0,0,0,0,0
8475,3/31/2026 0:00:00,3974,Subm,40141000,0,73379911,184004364,0,492888,0,0,523658,0,0,13063289,0,87468,30361,7956,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,1900,0,50130,34184,112411,2082,0,148677,64,0,187307,0,126216,21771,18202,3462,0,43435,11,54567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250324,37308,0,306349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645,112984127,0,0,0,0,0,0,0,4869188,0,0,0,0,533438,32115850,32649288,0,0,0,0
8486,3/31/2026 0:00:00,3980,Subm,0,0,23976014,87303395,3043367,3043367,0,0,0,0,171424,23310710,0,59357,20638,5157,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80003,0,0,191509,22141,52033,15567,0,89741,21,58990,245573,0,62260,2032,0,0,0,2032,1,2759454,0,0,0,0,0,0,1045324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408739,0,0,449793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902,59866920,0,0,0,0,0,0,0,5651789,16391,0,90299395,0,75320909,16306491,91627400,0,0,9,84866
8512,3/31/2026 0:00:00,3995,Subm,7794000,0,35587528,5132989,1583003,1708003,0,0,0,0,0,1872040,0,7243,143,4616,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7342,0,0,9804,1411,8029,455,299,10194,10,10688,36406,0,0,23329,0,0,0,23329,1,36437,79632,0,0,0,79632,2,0,0,62753,54671,0,117424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158808,13559,0,145398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,28518847,0,0,0,0,106,82722,0,878600,0,0,0,0,0,0,0,0,0,2,39002
8523,3/31/2026 0:00:00,4001,Subm,399000,0,9899515,17832125,1675857,1934030,0,80000,196850,0,0,6718107,4543623,54371,23358,4954,19228,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22136,0,12233,196368,512242,41082,41918,597,595839,128,0,131263,0,0,0,0,0,0,0,0,659699,0,46999,9534,0,56533,2,660578,270625,65439,300107,31956,668127,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955010,71863,0,838449,0,6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58447,2365994,0,0,0,0,0,0,0,0,0,0,0
8530,3/31/2026 0:00:00,4006,Subm,248000,0,14897728,73410826,0,230883,0,0,11595,0,0,626116,248133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21503,6064,4395,0,5927,16386,11,0,30615,0,40732,45417,31705,5682,53160,135964,11,86557,0,26197,36969,0,63166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82096,7744,0,222592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,530204,0,0,0,0,0,0,0,869221,0,0,0,0,0,0,0,0,0,0,0
8540,3/31/2026 0:00:00,4012,Subm,0,0,6136361,7124000,0,149160,0,0,0,0,0,187058,0,12898,5,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9148,0,0,7485,0,5271,0,6950,12221,3,0,33994,0,1836,5032,0,0,0,5032,1,0,0,0,47890,70390,118280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48174,0,0,205223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410631,0,0,0,0,0,0,0,0,0,0,0
8548,3/31/2026 0:00:00,4015,Subm,0,0,28213318,10000000,1685461,2085461,0,0,0,0,0,11238459,0,182100,23657,49425,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7702,0,0,253539,81297,61255,0,0,142552,25,0,689641,0,413061,110297,69299,0,0,179596,16,4367916,290512,77478,125130,81494,574614,7,194185,64455,0,0,0,64455,1,230695,24507,100328,31761,0,156596,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268411,0,0,1054644,106762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,27275070,0,0,0,0,82,780786,0,2736659,0,0,0,0,0,0,0,0,0,103,1792602
8550,3/31/2026 0:00:00,4017,Subm,2524366,0,90345128,21817281,770500,2388427,0,0,0,0,1055014,5491900,59636402,121610,26460,0,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317696,0,0,162305,32575,112321,41616,0,186512,62,288152,272090,0,97420,0,0,0,0,0,0,3455453,564941,580796,251557,538031,1935325,7,1519838,326310,407540,135651,306231,1175732,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339076,0,339076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801764,0,0,3822674,339076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,122589185,0,0,0,0,37,1472136,0,6046441,0,-13074,5552838,0,20023349,51261154,71284503,0,0,0,0
8554,3/31/2026 0:00:00,4019,Subm,100000,0,127229188,317360706,4803328,5113527,0,0,0,0,0,72941092,0,687777,169412,27100,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9466,1926,0,0,0,714649,271272,1007736,66341,12854,1358203,335,52930,365437,0,50688,20454,0,0,0,20454,1,1977839,96881,93966,0,0,190847,2,979494,0,35142,224679,44567,304388,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806974,260464,5130,2987578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6225,147034958,0,0,0,0,359,387875,0,11799476,0,0,130623384,0,109445090,22373201,131818291,0,0,7,57202
8585,3/31/2026 0:00:00,4033,Subm,66905000,0,112189006,130331620,1925058,2392459,0,5000,0,0,0,7042292,0,212600,18406,0,0,25212,0,0,461,14770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13244,0,0,157749,34042,104186,30878,0,169106,37,0,112546,0,12627,0,0,0,0,0,0,76214,0,0,0,29786,29786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159832,0,0,640411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,52878274,0,0,0,0,0,0,0,4138766,0,0,0,0,0,0,0,0,0,0,0
8588,3/31/2026 0:00:00,4034,Subm,3084000,0,9090549,250000,0,85050,0,0,0,0,0,557920,3844641,11195,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4976,4082,1897,0,0,5979,2,0,23331,0,9669,0,39011,7097,0,46108,3,103351,0,39094,117294,0,156388,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,27413,0,0,354098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552498,0,0,0,0,0,0,0,0,0,0,0
8593,3/31/2026 0:00:00,4036,Subm,1956000,0,2319633,0,0,52344,0,0,0,0,0,7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485,0,19,1764,0,0,0,1764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51341,0,0,0,0,0,0,0,0,0,0,0
8609,3/31/2026 0:00:00,4041,Subm,14291021,0,18411984,4029201,0,175429,0,0,0,0,0,239417,0,10164,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28695,0,0,15790,26184,25788,23105,1689,76766,14,57110,50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17677,0,17677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162585,0,0,336658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419331,0,0,0,0,0,0,0,0,0,0,0
8611,3/31/2026 0:00:00,4042,Subm,14984000,11000,17897162,1978201,100000,157951,0,0,0,0,0,1343077,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9213,0,0,0,0,0,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10764,2508,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,164520,85,1537466,0,0,1,17,0,212401,0,0,0,0,0,0,0,0,0,0,0
8616,3/31/2026 0:00:00,4046,Subm,20536000,0,24912288,0,0,208264,0,0,0,0,0,219249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3905,0,0,0,0,0,0,0,0,0,0,4229,0,0,0,4229,1,0,322972,0,0,31500,354472,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327201,0,0,31500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262030,0,0,0,0,0,0,0,0,0,0,0
8618,3/31/2026 0:00:00,4047,Subm,3188000,0,5492958,0,0,12800,0,0,0,0,0,45125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11302,0,4495,0,9581,14076,2,0,0,0,0,0,0,0,0,0,0,0,0,81828,0,0,81828,1,39938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83243,0,0,0,0,0,0,0,0,0,0,0
8625,3/31/2026 0:00:00,4051,Subm,5477000,0,7016548,0,0,25796,0,0,0,0,0,56437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82817,0,0,0,0,0,0,0,0,0,0,0
