"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
24972,3/31/2026 0:00:00,26479,0,0,0,-465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63098,0,0,0,0,0,0,0,0,,0,71690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24973,3/31/2026 0:00:00,15113,0,270420155,39054306,92089625,1,0,22643110,0,0,955078,0,0,955078,0,0,0,0,0,0,323245657,518136891,51304692,0,0,892687240,0,0,0,0,0,0,0,-1878721,0,4745000,0,0,0,4745000,0,0,0,0,4150,2579975226,0,0,0,0,0,0,0,0,01/01/2023,5745725,2905838677,0,0,0,0,0,0,0,0,0,0,0,8663437,0,-11329,0,31,12468810,0,0,0,0,0
24974,3/31/2026 0:00:00,18224,0,3714898,5249553,0,1,0,4742296,0,0,0,0,0,0,0,0,0,0,0,0,678601,619337,2364187,1121016,0,4783141,0,0,0,0,0,0,0,-622286,0,930007,0,0,0,930007,0,0,0,0,0,406227385,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,452132851,0,0,0,0,0,0,0,0,0,0,0,1004167,0,0,4747,0,0,0,0,0,0,0
24975,3/31/2026 0:00:00,26480,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313083,0,0,0,0,0,0,0,0,,0,325661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24976,3/31/2026 0:00:00,17680,0,0,457052,0,1,0,81200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9942,0,0,9942,0,0,0,0,0,0,0,-38,0,-8856,0,0,0,-8856,0,0,0,0,0,24918540,0,0,0,0,0,0,0,0,01/01/2023,8487,30068665,0,0,0,0,0,0,0,0,0,0,0,44088,0,0,1,0,0,0,0,0,0,0
24977,3/31/2026 0:00:00,18,0,0,959154,66833,1,0,282335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253182,8458000,1737000,0,0,11448182,0,0,0,76903,0,0,0,76903,0,0,0,0,0,58976996,0,0,0,0,0,0,0,0,01/01/2023,416769,66722595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24978,3/31/2026 0:00:00,19111,0,0,273355,0,1,0,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44055674,0,0,0,0,0,0,0,0,01/01/2023,0,53353188,0,0,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0
24979,3/31/2026 0:00:00,15681,0,97551607,22686130,0,1,0,48053799,768091,0,0,0,40754106,41522197,0,0,0,0,0,0,74306851,42134465,93827095,30400821,44215083,284884315,0,0,0,0,0,0,0,-24714605,0,6450000,0,0,0,6450000,0,0,0,0,0,2498756314,5,1011029,950776,0,0,0,3,824124,10/01/2023,20405234,2798509726,0,0,0,0,0,0,0,0,0,0,0,4745284,0,-2017415,146180,0,0,0,0,0,0,0
24980,3/31/2026 0:00:00,15191,0,765267941,35148690,8768044,1,0,21422297,637872,0,0,23718327,0,24356200,0,0,0,0,0,0,139944227,16327792,273311225,343713924,54050284,827347452,46860,0,0,0,0,46860,0,-121095895,0,991210,24580,0,-19217,996573,0,0,0,0,615902,5009028874,0,0,0,0,0,0,0,0,01/01/2023,15276651,5413638046,0,0,0,0,0,0,0,0,0,0,0,2923248,0,-472335,4145,0,0,0,0,0,0,77697
24981,3/31/2026 0:00:00,14064,0,242327164,12335728,46543642,1,0,24899821,0,0,0,0,0,0,0,0,0,0,0,0,19449845,38577361,82982199,116504730,0,257514135,0,0,0,0,0,0,0,-32713450,0,4390668,0,0,-1096,4389572,0,0,0,0,4367,2825901220,0,0,0,0,0,0,0,0,Fiscal Year 2022,4953126,3074685797,0,0,0,0,0,0,0,0,0,0,0,3945815,0,0,0,0,0,0,0,0,0,0
24982,3/31/2026 0:00:00,26481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24983,3/31/2026 0:00:00,4498,0,175183693,14127209,2697703,1,0,27521683,0,0,0,0,20279289,20279289,0,0,0,0,0,0,22621028,124975263,460766722,681397308,124581808,1414342129,0,0,0,0,0,0,0,-105230403,0,4052477,0,0,-2139,4050338,0,0,0,0,7222,3675768314,0,0,0,0,0,0,0,0,07/01/2023,11835524,3946759441,0,0,0,0,0,0,0,0,0,0,0,5732031,0,-936494,3402566,0,0,0,0,0,0,0
24984,3/31/2026 0:00:00,8223,0,508385629,13969237,8870256,1,0,48345470,2863035,0,0,0,0,2863035,0,0,0,0,0,0,278037597,282762584,520509644,829678744,324814216,2235802786,395000,20606816,8315335,1200700,24000,30541850,0,-318551686,0,10571733,0,0,169609,10741342,0,0,0,0,5318352,7575662772,10,190333,85175,176,14841245,14841245,3,19983,01/01/2023,-9641265,8106437229,0,0,0,0,0,0,0,0,0,0,0,12476623,0,0,-180584,0,0,0,0,0,0,0
24985,3/31/2026 0:00:00,1775,0,28575199,1949544,1564255,1,0,5625312,0,0,0,0,0,0,0,0,0,0,0,0,14080375,5106674,5826899,6862680,0,31876628,0,0,0,0,0,0,0,-1207102,0,1274780,0,0,0,1274780,0,0,0,0,0,745757299,0,0,0,0,0,0,0,0,01/01/2023,907495,801821095,0,0,0,0,0,0,0,0,0,0,0,687013,0,0,-2268,0,0,0,0,0,0,0
24986,3/31/2026 0:00:00,5526,0,11017831,6371378,3744887,1,0,12967499,0,0,0,0,0,0,0,0,0,0,0,0,32457919,25639051,9771677,13918618,4508123,86295388,0,0,0,0,0,0,0,-5532765,0,3067605,0,0,0,3067605,0,0,0,0,0,1006344383,0,0,0,0,0,0,0,0,01/01/2023,3275251,1108042162,0,0,0,0,0,0,0,0,0,0,0,2013293,0,0,0,23,10195966,0,0,0,0,0
24987,3/31/2026 0:00:00,4481,0,0,3271213,531921,1,0,1687439,0,0,0,0,0,0,0,0,0,0,0,0,4119,6446075,0,0,0,6450196,0,0,0,0,0,0,0,-15099,0,226276,0,0,-4966,221310,0,0,0,0,2335,310399538,0,0,0,0,0,0,0,0,01/01/2023,99872,364830177,0,0,0,0,0,0,0,0,0,0,0,881441,0,0,0,0,0,0,0,0,0,0
60002,3/31/2026 0:00:00,14490,0,399636,5776998,1203839,1,0,4752907,0,0,0,0,0,0,0,0,0,0,0,0,311210,11590941,1257323,352947,0,13512421,52452925,47164116,39034177,68252837,0,206904055,0,-455171,0,979694,0,0,0,979694,0,0,0,0,0,413072893,0,0,0,0,0,0,0,0,01/01/2023,1144682,481759903,0,0,0,0,0,0,0,0,0,0,0,767919,0,0,0,0,0,0,0,0,0,0
60013,3/31/2026 0:00:00,14499,0,0,96567,0,1,0,189746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47588182,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,58174829,0,0,0,0,0,0,0,0,0,0,0,31108,0,0,-57409,0,0,0,0,0,0,0
60024,3/31/2026 0:00:00,14508,0,32678044,2376607,228000,1,0,1174274,0,0,0,0,0,0,0,0,0,0,0,0,18835176,17132836,10494574,12687271,497501,59647358,0,0,0,0,0,0,0,-2656213,0,103164,0,0,0,103164,0,0,0,0,0,180097519,0,0,0,0,0,0,0,0,04/01/2023,286887,205736783,0,0,0,0,0,0,0,0,0,0,0,156047,0,0,0,0,0,0,0,0,0,0
60037,3/31/2026 0:00:00,14519,0,0,725983,236487,1,0,420304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,1000000,17475000,0,0,19275000,0,0,0,75000,0,0,0,75000,0,0,0,0,0,64883221,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,72738050,0,0,0,0,0,0,0,0,0,0,0,6343,0,0,0,0,0,0,0,0,0,0
60039,3/31/2026 0:00:00,14521,0,0,98410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,150000,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,4862570,0,0,0,0,0,0,0,0,,0,6621004,0,0,0,0,0,0,0,0,0,0,0,6022,0,0,0,0,0,0,0,0,0,0
60041,3/31/2026 0:00:00,14523,0,11350511,1112675,0,1,0,1707198,66476,0,0,0,0,66476,0,0,0,0,0,0,14268120,15702783,24852851,4062731,10133465,69019951,0,0,0,0,0,0,0,-7934501,0,-34186,0,0,-1369,-35555,0,0,0,0,168769,192264301,0,0,0,0,0,0,0,0,01/01/2023,1690674,201182267,0,0,0,0,0,0,0,0,0,0,0,19586,0,-4335,0,0,0,0,0,0,0,0
60042,3/31/2026 0:00:00,14524,0,168840668,50249186,0,1,0,64565418,0,0,0,0,0,0,0,0,0,0,0,0,253558123,98504397,58102787,278701163,33792739,722659210,0,0,0,0,0,0,0,-53359783,0,14556400,0,0,0,14556400,0,0,0,0,0,4666930466,2,9589,9589,0,0,0,2,9589,01/01/2023,9007901,5110003498,0,0,0,0,0,0,0,0,0,0,0,6421388,0,7620,-650693,0,0,0,0,0,0,0
60048,3/31/2026 0:00:00,14529,0,0,226868,0,1,0,136446,0,0,0,0,0,0,0,0,0,0,0,0,620512,1220690,3100504,1370433,0,6312140,9000000,5400000,4750000,750000,0,19900000,0,-478099,0,2000,0,0,0,2000,0,0,0,0,0,71381678,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,83386452,0,0,0,0,0,0,0,0,0,0,0,12883,0,0,0,0,0,0,0,0,0,0
60051,3/31/2026 0:00:00,14532,0,0,1146550,0,1,0,824445,0,0,0,0,0,0,0,0,0,0,0,0,3565980,0,0,1681075,0,5247055,0,0,0,0,0,0,0,-152945,0,427118,0,0,2000,429118,0,0,0,0,0,114087998,0,0,0,0,0,0,0,0,01/01/2023,100086,126071144,0,0,0,0,0,0,0,0,0,0,0,238701,0,0,0,0,0,0,0,0,0,0
60056,3/31/2026 0:00:00,14535,0,0,9020356,0,1,0,1381242,0,0,0,0,0,0,0,0,0,0,0,0,7126533,27233627,17685550,23029786,0,75075496,0,0,0,0,0,0,0,-7494640,0,118064,0,0,0,118064,0,0,0,0,0,590042585,0,0,0,0,0,0,0,0,01/01/2023,0,651235894,0,0,0,0,0,0,0,0,0,0,0,478100,0,0,0,0,0,0,0,0,0,0
60057,3/31/2026 0:00:00,14536,0,200822,5973315,1082963,1,0,6499362,318261,0,0,4704336,7089411,12112008,0,0,0,0,0,0,79408866,131917995,128131896,11996114,2525571,353980442,0,0,0,0,0,0,0,-3589755,0,1200728,0,0,5565,1206293,0,0,0,0,249214,1062590865,0,0,0,0,0,0,0,0,01/01/2023,3076226,1188981296,0,0,0,0,0,0,0,0,0,0,0,1840565,0,33995,19479,0,0,0,0,0,0,0
60059,3/31/2026 0:00:00,14538,0,31648930,3817337,2137366,1,0,6204847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414026,0,0,-6068,1407958,0,0,0,0,11125,621375945,1,1015,1015,0,0,0,1,1015,01/01/2023,2572148,667121131,0,0,0,0,0,0,0,0,0,0,0,939413,0,0,1162400,0,0,0,0,0,0,0
60060,3/31/2026 0:00:00,14539,0,6138131,40126725,1058,1,0,80263926,0,0,0,0,0,0,0,0,5689790,0,0,5689790,174481431,155658107,92881917,111769204,3860655,538651314,0,37292113,68588355,105861063,0,211741531,0,-27780153,0,9993138,0,0,0,9993138,0,0,0,0,2192983,5215177467,0,0,0,0,0,0,0,0,01/01/2023,23139269,5697663456,0,0,0,0,0,0,0,0,0,0,0,7143578,0,565042,-332930,0,0,0,0,0,0,0
60062,3/31/2026 0:00:00,14541,0,0,16814760,0,1,0,9312003,0,0,0,0,0,0,0,0,0,0,0,0,8000481,12914626,3820834,4728135,0,29464076,0,0,0,0,0,0,0,-2370657,0,2058391,0,0,0,2058391,0,0,0,0,0,1605623990,0,0,0,0,0,0,0,0,01/01/2023,2093000,1831066250,0,0,0,0,0,0,0,0,0,0,0,4621523,0,0,0,0,0,0,0,0,0,0
60082,3/31/2026 0:00:00,14560,0,0,289293,0,1,0,569674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33300,0,0,0,33300,0,0,0,0,0,30277055,0,0,0,0,0,0,0,0,01/01/2023,500000,33829210,0,0,0,0,0,0,0,0,0,0,0,28093,0,0,0,0,0,0,0,0,0,0
60087,3/31/2026 0:00:00,14564,0,123334710,16594912,214198,1,0,22041701,21710422,0,0,0,0,21710422,0,0,0,0,0,0,22551334,3516702,71706647,218751193,15761370,332287246,0,0,0,0,0,0,0,-45983025,0,3513839,0,0,7549,3521388,0,0,0,0,35125,2885541418,6,46620,41158,0,0,0,2,69,01/01/2023,7604128,3150395329,0,0,0,0,0,0,0,0,0,0,0,5062337,0,367998,18,0,0,0,0,0,0,0
60095,3/31/2026 0:00:00,14572,0,396142,1435670,0,1,0,439371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,998000,0,0,0,1498000,0,0,0,62403,0,0,-7,62396,0,0,0,0,86,112115926,0,0,0,0,0,0,0,0,10/01/2023,36990,132403318,0,0,0,0,0,0,0,0,0,0,0,244660,0,0,0,0,0,0,0,0,0,0
60103,3/31/2026 0:00:00,14579,0,51670434,4885811,10193366,1,13055,8264314,1430441,0,0,0,2504327,3934768,0,0,0,0,0,0,64408679,46717295,68870417,91476129,3308743,274781264,0,0,0,3140625,0,3140625,0,-14247300,0,326211,0,-1211,0,325000,0,0,0,0,654405,1357190098,0,0,0,2,43758,37194,0,0,02/01/2023,0,1527774861,0,0,0,0,0,0,0,0,0,0,0,592156,0,-52528,0,0,0,0,0,0,0,0
60105,3/31/2026 0:00:00,14581,0,71240000,5391191,2309427,1,0,8776245,0,0,0,0,0,0,0,0,0,0,0,0,40641586,39849193,66843042,16279672,630628,164244121,1733000,0,739000,0,0,2472000,0,-3936679,0,1305000,0,0,0,1305000,0,0,0,0,0,551510712,2,40374,0,0,0,0,0,0,01/01/2023,3637883,652591587,0,0,0,0,0,0,0,0,0,0,0,1722358,0,0,0,0,0,0,0,0,0,0
60110,3/31/2026 0:00:00,14584,0,0,539306,0,1,0,292356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56129218,0,0,0,0,0,0,0,0,01/01/2023,72406,62667994,0,0,0,0,0,0,0,0,0,0,0,29350,0,0,0,0,0,0,0,0,0,0
60113,3/31/2026 0:00:00,14587,0,0,537592,0,1,0,965582,0,0,0,0,0,0,0,0,0,0,0,0,192985,90793,196731,272786,0,753294,996000,747000,0,0,0,1743000,0,-24552,0,-18000,0,0,0,-18000,0,0,0,0,0,46306406,0,0,0,0,0,0,0,0,01/01/2023,800801,54204426,0,0,0,0,0,0,0,0,0,0,0,36073,0,0,0,0,0,0,0,0,0,0
60125,3/31/2026 0:00:00,14599,0,17246962,1388592,0,1,0,1763812,0,0,0,0,0,0,0,0,0,0,0,0,3598043,957413,643230,873216,0,6071902,0,0,0,0,0,0,0,0,0,181350,0,0,0,181350,0,0,0,0,0,337076479,0,0,0,0,0,0,0,0,07/01/2023,361387,371385283,0,0,0,0,0,0,0,0,0,0,0,512381,0,0,2052,0,0,0,0,0,0,0
60137,3/31/2026 0:00:00,14611,0,111792045,7593978,0,1,0,14012629,0,0,0,62796098,0,62796098,0,0,0,0,0,0,303746956,103253706,235661073,499867478,12802547,1155331760,0,0,0,0,0,0,0,-24358587,0,2086079,0,0,0,2086079,0,0,0,0,0,2380359313,0,0,0,86,1055208,1055208,0,0,01/01/2023,1284162,2613795660,0,0,0,0,0,0,0,0,0,0,0,2166920,0,-2387243,-3960710,0,0,0,0,0,0,0
60149,3/31/2026 0:00:00,14623,0,0,366218,0,1,0,173572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550000,0,0,0,0,3550000,0,0,0,43098,0,0,-3555,39543,0,0,0,0,485,30498610,0,0,0,0,0,0,0,0,01/01/2023,105405,37150480,0,0,0,0,0,0,0,0,0,0,0,24151,0,0,0,0,0,0,0,0,0,0
60151,3/31/2026 0:00:00,14625,0,0,906843,0,1,0,238307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,0,0,0,0,64006450,0,0,0,0,0,0,0,0,06/01/2023,0,76785469,0,0,0,0,0,0,0,0,0,0,0,112498,0,0,0,0,0,0,0,0,0,0
60153,3/31/2026 0:00:00,14627,0,530130410,88695197,8036006,1,37297,55748652,0,0,0,0,0,0,0,0,0,0,0,0,146045061,262425108,492360499,90551632,0,991382300,12078899,1433850,434345,16814159,0,30761253,0,-56927513,0,6617092,-1871,-2409,0,6612812,0,0,0,0,0,4583891108,0,0,0,0,0,0,0,0,07/01/2023,18000657,5108313309,0,0,0,0,0,0,0,0,0,0,0,11965543,0,0,0,0,0,76,82839929,0,0,6042
60160,3/31/2026 0:00:00,14632,0,28388013,1456111,0,1,0,446717,0,0,9560765,0,0,9560765,0,0,0,0,0,0,7231266,926364,27649375,23278641,0,59085646,0,0,0,0,0,0,0,-9161136,0,45000,0,0,0,45000,0,0,0,0,0,359602188,0,0,0,0,0,0,0,0,01/01/2023,42359,382545324,0,0,0,0,0,0,0,0,0,0,0,835911,0,0,0,0,0,0,0,0,0,0
60164,3/31/2026 0:00:00,14636,0,0,1121390,296809,1,0,212341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8236000,9424000,6944000,0,0,24604000,0,0,0,0,0,0,0,0,0,0,0,0,0,90884628,0,0,0,0,0,0,0,0,03/01/2023,0,110799472,0,0,0,0,0,0,0,0,0,0,0,64016,0,0,0,0,0,0,0,0,0,0
60165,3/31/2026 0:00:00,14637,0,0,534104,0,1,0,340975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0,0,22500,0,0,0,0,0,31083275,0,0,0,0,0,0,0,0,06/01/2023,253000,34170147,0,0,0,0,0,0,0,0,0,0,0,69943,0,0,0,0,0,0,0,0,0,0
60167,3/31/2026 0:00:00,14639,0,0,139731,8603,1,0,261250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12678,0,0,0,12678,0,0,0,0,0,21188659,0,0,0,0,0,0,0,0,01/01/2023,24986,25020097,0,0,0,0,0,0,0,0,0,0,0,26414,0,0,0,0,0,0,0,0,0,0
60175,3/31/2026 0:00:00,14647,0,0,1700,0,1,0,67660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17842585,0,0,0,0,0,0,0,0,09/01/2023,0,21012669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,3/31/2026 0:00:00,14656,0,0,87746,0,1,0,344913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010000,1220000,340000,0,0,2570000,0,0,0,0,0,0,0,0,0,0,0,0,0,10320481,0,0,0,0,0,0,0,0,03/01/2023,391256,10864541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60186,3/31/2026 0:00:00,14658,0,0,1016686,0,1,0,268859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96000,0,0,0,96000,0,0,0,0,0,57607063,0,0,0,0,0,0,0,0,07/01/2023,0,66671262,0,0,0,0,0,0,0,0,0,0,0,47210,0,0,0,0,0,0,0,0,0,0
60189,3/31/2026 0:00:00,14661,0,25940006,2199887,0,1,0,859294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2500000,7000000,500000,0,11000000,0,0,0,-66036,0,0,0,-66036,0,0,0,0,0,160541155,0,0,0,0,0,0,0,0,01/01/2023,312094,177961009,0,0,0,0,0,0,0,0,0,0,0,191238,0,0,0,61,1941076,0,0,0,0,0
60190,3/31/2026 0:00:00,14662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284314,0,0,0,0,0,0,0,0,,0,4564188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60198,3/31/2026 0:00:00,14668,0,0,0,0,1,0,83747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9260696,0,0,0,0,0,0,0,0,06/01/2024,0,10539320,0,0,0,0,0,0,0,0,0,0,0,3686,0,0,0,0,0,0,0,0,0,0
60201,3/31/2026 0:00:00,14671,0,0,213559,0,1,0,527774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000,0,0,0,285000,0,0,0,0,0,20049996,0,0,0,0,0,0,0,0,03/01/2024,1000,21200399,0,0,0,0,0,0,0,0,0,0,0,12761,0,0,0,0,0,0,0,0,0,0
60205,3/31/2026 0:00:00,14675,0,16736966,2394512,0,1,0,890720,0,0,0,0,0,0,0,0,0,0,0,0,10869644,23128307,12428628,17612888,492653,64532120,0,0,0,0,0,0,0,-4757690,0,399212,0,0,0,399212,0,0,0,0,0,315754799,1,37181,0,0,0,0,0,0,01/01/2023,800697,348538315,0,0,0,0,0,0,0,0,0,0,0,633361,0,0,0,0,0,3,3343523,0,0,0
60207,3/31/2026 0:00:00,14677,0,12077330,660343,216150,1,0,838041,0,0,0,0,0,0,0,0,0,0,0,0,3632850,3379475,1983590,493205,0,9489120,0,0,0,0,0,0,0,-185207,0,-27573,0,0,0,-27573,0,0,0,0,0,136670188,0,0,0,0,0,0,0,0,04/01/2023,0,157504397,0,0,0,0,0,0,0,0,0,0,0,126708,0,0,0,0,0,0,0,0,0,0
60212,3/31/2026 0:00:00,14681,0,0,12000,0,1,0,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9898907,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,11301557,0,0,0,0,0,0,0,0,0,0,0,8274,0,0,0,0,0,0,0,0,0,0
60215,3/31/2026 0:00:00,14684,0,0,1541577,0,1,0,228320,0,0,0,0,0,0,0,0,0,0,0,0,2207436,2690314,2953159,1677065,0,9527974,0,0,0,0,0,0,0,-21453,0,70000,0,0,0,70000,0,0,0,0,0,61923310,0,0,0,0,0,0,0,0,01/01/2023,524279,66058596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60216,3/31/2026 0:00:00,14685,0,33961438,7836901,2251338,1,0,9927410,0,0,0,0,0,0,0,0,0,0,0,0,28701382,4884788,26427382,32762669,2007813,94784034,0,0,0,0,0,0,0,-6125893,0,1511856,0,0,4725,1516581,0,0,0,0,18610,1077827093,0,0,0,0,0,0,0,0,01/01/2023,203339,1193765068,0,0,0,0,0,0,0,0,0,0,0,1596898,0,0,-228813,0,0,0,0,0,0,0
60238,3/31/2026 0:00:00,14704,0,111937094,5046891,21091419,1,0,9723617,0,0,0,0,0,0,0,0,0,0,0,0,19794380,7437859,10906237,12588339,10120247,60847062,0,0,0,0,0,0,0,-6412375,0,1208943,0,0,89259,1298202,0,0,0,0,376548,1332709810,0,0,0,0,0,0,0,0,01/01/2023,9460345,1441613195,0,0,0,0,0,0,0,0,0,0,0,1723195,0,0,895170,0,0,0,0,0,0,0
60239,3/31/2026 0:00:00,14705,0,11000000,3681312,0,1,0,9405417,0,0,0,0,0,0,0,0,0,0,0,0,32553255,28030076,57552375,3795110,0,121930816,0,0,0,0,0,0,0,-718644,0,1202000,0,0,0,1202000,0,0,0,0,0,429562290,0,0,0,0,0,0,0,0,Fiscal Year 2023,135062,500698415,0,0,0,0,0,0,0,0,0,0,0,1539668,0,0,-30867,0,0,0,0,0,0,0
60242,3/31/2026 0:00:00,14708,0,5621257,438794,0,1,0,290509,0,0,0,0,0,0,0,0,0,0,0,0,1283961,2221046,1510436,1071032,0,6086475,0,0,0,0,0,0,0,-434816,0,10000,0,0,0,10000,0,0,0,0,0,51378913,0,0,0,0,0,0,0,0,02/01/2023,285509,58549265,0,0,0,0,0,0,0,0,0,0,0,1719,0,0,5096,0,0,0,0,0,0,0
60247,3/31/2026 0:00:00,14712,0,0,274523,0,1,0,76370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21029,0,0,0,21029,0,0,0,0,0,16209513,0,0,0,0,0,0,0,0,01/01/2023,0,18239331,0,0,0,0,0,0,0,0,0,0,0,10546,0,0,0,0,0,0,0,0,0,0
60255,3/31/2026 0:00:00,14720,0,104423764,6805460,0,1,0,6161948,0,0,0,0,0,0,0,0,0,0,0,0,47311387,17795892,37043904,158964999,22098301,283214483,0,0,0,0,0,0,0,-35419542,0,337266,0,0,31994,369260,0,0,0,0,167367,1075554456,0,0,0,0,0,0,0,0,01/01/2023,738145,1184004387,0,0,0,0,0,0,0,0,0,0,0,1243724,0,0,0,0,0,0,0,0,0,0
60263,3/31/2026 0:00:00,14727,0,0,295450,0,1,0,58475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530000,6026000,1552000,0,0,11108000,0,0,0,0,0,0,0,0,0,0,0,0,0,58144799,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,67306940,0,0,0,0,0,0,0,0,0,0,0,13664,0,0,0,0,0,0,0,0,0,0
