"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
61257,3/31/2026 0:00:00,15615,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1000763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31295642,0,0,0,0,0,0,0,2823568,0,0,0,0,0,0,0,0,953867,953867,87551937,0,-953867,-953867,0,0,0,0,0,10772417,0,946852,946852,0,0,0,0,0,0,0,109570939,-7015,-7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109570939,0,0,953867,271,28714207,1618993,79,5424731,178537,15,1122966,52000,195,15690560,148800,22,1251321,99720,52203785,2098050,9,216205,0,58,1966605,33412,0,0,0,0,0,0,2182810,33412,3,15157,0,5,607875,0,0,0,0,0,0,0,623032,0,657,55009627,2131462,15690560,81944163,91312163,9368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61260,3/31/2026 0:00:00,15618,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,23860819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33528457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528816,528816,40614414,0,-528816,-528816,0,0,0,0,0,5274014,0,647032,647032,0,0,0,0,0,0,0,87135860,118216,118216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87135860,0,0,528816,1,29487,0,0,0,0,0,0,0,0,0,0,58,1967850,50000,1997337,50000,2,13452,0,0,0,0,0,0,0,151,5603984,197000,5617436,197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,7614773,247000,0,67557850,67557850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61261,3/31/2026 0:00:00,15619,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8224200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3764468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27136,27136,5594184,0,-27136,-27136,0,0,0,0,0,225417,0,138518,138518,0,0,0,0,0,0,0,16020737,111382,111382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16020737,0,0,27136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1856852,102000,0,0,0,0,0,0,0,0,0,1856852,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1856852,102000,279337,14526762,14526762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61265,3/31/2026 0:00:00,15623,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8905,8905,250440,0,-8905,-8905,0,0,0,0,0,8268,0,5292,5292,0,0,0,0,0,0,0,603018,-3613,-3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603018,0,0,8905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581,0,0,464995,464995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61267,3/31/2026 0:00:00,15625,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,734832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4991028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311089,311089,6452304,0,-311089,-311089,0,0,0,0,0,136399,0,89463,89463,0,0,0,0,0,0,0,9390462,-221626,-221626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9390462,0,0,311089,0,0,0,27,1557382,0,0,0,0,0,0,0,0,0,0,1557382,0,5,214983,0,0,0,0,0,0,0,0,0,0,214983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1772365,0,128187,8948367,8948367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61268,3/31/2026 0:00:00,15626,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28351,28351,1136660,0,-28351,-28351,0,0,0,0,0,29989,0,16676,16676,0,0,0,0,0,0,0,1607741,-11675,-11675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607741,0,0,28351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525168,1525168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61277,3/31/2026 0:00:00,15634,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,90025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2519519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20639,20639,2498880,0,-20639,-20639,0,0,0,0,0,43998,0,39243,39243,0,0,0,0,0,0,0,5318996,18604,18604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318996,0,0,20639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268860,4268860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61286,3/31/2026 0:00:00,15640,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,9252553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13353617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127579,127579,13597709,0,-127579,-127579,0,0,0,0,0,4615767,0,940348,940348,0,0,0,0,0,0,0,112990674,812769,812769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112990674,0,0,127579,0,0,0,10,192707,0,0,0,0,4,104050,0,0,0,0,296757,0,0,0,0,0,0,0,0,0,0,2,74913,1000,74913,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,371670,1000,178963,98576042,98576042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61290,3/31/2026 0:00:00,15644,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,68445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9428076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52533,52533,9375543,0,-52533,-52533,0,0,0,0,0,364599,0,162556,162556,0,0,0,0,0,0,0,18490766,110023,110023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18490766,0,0,52533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15369581,15369581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61306,3/31/2026 0:00:00,15658,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,129938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48641063,0,0,0,0,0,0,0,2575707,0,0,0,0,0,0,0,0,135368,135368,63526365,0,-135368,-135368,0,0,0,0,0,3323110,0,773225,773225,0,0,0,0,0,0,0,95319680,637857,637857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95319680,0,0,135368,75,7112355,336406,100,5175094,160000,0,0,0,2,157514,0,0,0,0,12444963,496406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12444963,496406,813794,86610482,86610482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61315,3/31/2026 0:00:00,15667,Subm,0,0,0,26623988,8717738,17250000,0,656250,0,0,0,0,0,704134661,0,704134661,121042355,582436056,0,0,656250,0,0,0,0,23390332,1046349224,1045631683,0,717541,-18366759,250316990,250096297,220693,895986195,0,895986195,5752491,0,740631178,146023826,3578700,844634404,0,844634404,4211536,0,832857292,7565576,-5023573,0,33909856,33909856,3003376957,0,3003376957,-23945829,0,1045631683,740631178,1229694956,11364969,329720568,0,329720568,160202877,169081116,0,436575,0,0,0,0,4485923885,4485923885,693930327,594496831,1045631683,740631178,1398776072,12021219,436575,0,0,0,0,2615087929.2,118899366.2,522815841.5,555473383.5,1398776072,18031828.5,1091437.5,0,0,0,0,23547926.05,23547926.045,33369460.7,12880761.156,1469554.753,19019144.8,50700856.33,50700856.335,0,0,1448090,1448089.78,0,0,1448089.78,0,0,30149425,0,0,0,0,0,0,30149425,0,0,0,0,0,139215757.87,0,0,0,0,12880761.15,1469554.75,124865441.96,0,132407988.6,0,0,0,6440380.57,1102166.06,124865441.96,0,4625139642.87,2747495917.8,1106,33909856,1244,373185298,42403245,1228,138134354,3538036,714,336627486,2924600,293,132751857,2122500,665,42259897,10192740,1022958892,61181121,838,48400416,3616534,113,2782140,0,0,0,0,3380,217501194,31366800,268683750,34983334,22,605077,0,7,210803,0,0,0,0,2,53658,0,869538,0,8506,1292512180,96164455,515501550,3979101103,3979101103,0,0,0,0,0,40,8451935,40,0,40,8451935,228,0,0,0,0,0,889247113,1982,0,0,0,0,0,15000000,210819085,0,0
61318,3/31/2026 0:00:00,15670,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,39784978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45705322,0,0,0,0,0,0,0,9318500,0,0,0,0,0,0,-469835,0,619786,619786,116177368,-469835,-619786,-619786,0,0,0,0,0,12266734,0,1904689,1904689,0,0,0,0,0,0,0,222642152,1284903,1284903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222642152,0,0,619786,200,25648968,855250,136,11439769,581300,82,8553848,0,23,2660211,207200,0,0,0,48302796,1643750,183,5497481,352776,0,0,0,0,0,0,330,7503219,160000,13000700,512776,2,63374,0,0,0,0,0,0,0,0,0,0,63374,0,956,61366870,2156526,12113398,200057756,200057756,0,70,241515,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61324,3/31/2026 0:00:00,15676,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,17146206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62924649,0,0,0,0,0,0,0,6742154,0,0,0,0,0,0,0,0,392138,392138,75489991,0,-392138,-392138,0,0,0,0,0,11960910,0,1033264,1033264,0,0,0,0,0,0,0,128004430,641126,641126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128004430,0,0,392138,0,0,0,71,3560564,487000,0,0,0,9,1185806,0,3,72443,355200,4818813,842200,29,898223,136500,9,498289,45092,0,0,0,0,0,0,1396512,181592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,6215325,1023792,2288729,115888837,115888837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61336,3/31/2026 0:00:00,15686,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,39581700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789283,0,0,0,0,0,0,0,22076820,0,0,0,0,0,0,0,0,1034785,1034785,27675665,0,-1034785,-1034785,0,0,0,0,0,3097553,0,1305871,1305871,0,0,0,0,0,0,0,178286304,271086,271086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178286304,0,0,1034785,0,0,0,1,15851,0,0,0,0,0,0,0,49,2782677,0,2798528,0,0,0,0,2,45819,0,0,0,0,0,0,0,45819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2844347,0,2464146,147395823,147395823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61339,3/31/2026 0:00:00,15689,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66205,66205,3454055,0,-66205,-66205,0,0,0,0,0,229239,0,134145,134145,0,0,0,0,0,0,0,15329276,67940,67940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15329276,0,0,66205,5,1324707,0,9,337638,0,0,0,0,0,0,0,0,0,0,1662345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1662345,0,0,11993031,11993031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61365,3/31/2026 0:00:00,15714,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,114638569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297207162,0,0,0,0,0,0,0,163329112,0,0,0,0,0,0,0,0,12647134,12647134,714166260,0,-12647134,-12647134,0,0,0,0,0,118174804,0,27906007,27906007,0,0,0,0,0,0,0,1019669749,15258873,15258873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019669749,0,0,12647134,795,120569160,6319705,619,28274528,634800,34,4564411,0,22,3534892,450000,672,65346815,4702435,222289806,12106940,139,7142506,603000,99,4269235,0,1,45391,0,708,32530181,1435718,43987313,2038718,5,176800,25000,3,24854,0,0,0,0,0,0,0,201654,25000,3097,266478773,14170658,80259452,913157775,919563466,6405691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58301183,571,0,0,19426086,190,0,0,5078586,0,0
61368,3/31/2026 0:00:00,15716,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10866826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10997204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362677,362677,14522391,0,-362677,-362677,0,0,0,0,0,1441118,0,339011,339011,0,0,0,0,0,0,0,40816777,-23666,-23666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40816777,0,0,362677,19,3274175,0,2,66163,0,0,0,0,0,0,0,3,447876,0,3788214,0,0,0,0,0,0,0,4,99650,0,0,0,0,99650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3887864,0,210732,28270866,37233866,8963000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71280
61383,3/31/2026 0:00:00,15730,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,11165421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11989601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245150,245150,20578865,0,-245150,-245150,0,0,0,0,0,1556825,0,376858,376858,0,0,0,0,0,0,0,42504122,131708,131708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42504122,0,0,245150,15,308210,0,0,0,0,0,0,0,0,0,0,53,6941081,0,7249291,0,0,0,0,0,0,0,0,0,0,65,1585123,0,1585123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,8834414,0,8540984,39395872,39395872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61387,3/31/2026 0:00:00,15733,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,36112296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14944631,0,0,0,0,0,0,0,50300377,0,0,0,0,0,0,-14714783,0,1256702,1256702,209946414,-14714783,-1256702,-1256702,0,0,0,0,0,15889610,0,2025754,2025754,0,0,0,0,0,0,0,272977610,769052,769052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272977610,0,0,1256702,40,5255993,0,134,14094274,0,49,6624952,0,210,52149441,5025750,87,17706848,1892787,95831508,6918537,198,11283744,270000,39,3470599,0,0,0,0,195,20657474,3610713,35411817,3880713,2,81647,0,14,336439,0,0,0,0,0,0,0,418086,0,968,131661411,10799250,89775022,238650179,238650179,0,0,0,0,0,1,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23934470,0,0
61391,3/31/2026 0:00:00,15737,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,7529369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10340573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195610,195610,12918185,0,-195610,-195610,0,0,0,0,0,2029101,0,263935,263935,0,0,0,0,0,0,0,36643139,68325,68325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36643139,0,0,195610,0,0,0,54,2665356,150000,0,0,0,0,0,0,3,98688,0,2764044,150000,0,0,0,2,9178,0,0,0,0,0,0,0,9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2773222,150000,686695,27924548,27924548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61393,3/31/2026 0:00:00,15739,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,21000,1762692,0,-21000,-21000,0,0,0,0,0,25581,0,23347,23347,0,0,0,0,0,0,0,3327036,2347,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327036,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319465,2319465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
